date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunrise_hour,sunset_hour,state,latitude,longitude,region,elevation,variables_count,thermal_range,growing_degree_days,chill_hours_estimate,heat_stress_risk,is_dry_day,is_rainy_day,high_radiation_day,daylight_hours,month,day_of_year,agricultural_season
2025-11-14 06:00:00+00:00,26.691,20.841,24.184752,1.0,9.109138,16.61,30.045288,23.454319,40458.355,6.456140438941256,17.543859561058746,Veracruz,19.1738,-96.1342,Golfo_Humedo,8.0,11,5.8500004,13.765999,0,0,0,0,0,11.238432,11,318,autumn
2025-11-15 06:00:00+00:00,28.640999,22.091,25.168081,0.0,14.618837,16.62,31.997524,25.262136,40411.176,6.462303064019853,17.537696935980147,Veracruz,19.1738,-96.1342,Golfo_Humedo,8.0,11,6.549999,15.365999,0,0,1,0,0,11.225327,11,319,autumn
2025-11-16 06:00:00+00:00,28.890999,21.841,25.220167,0.1,15.481048,15.81,32.57892,24.89349,40364.96,6.468335620580531,17.531664379419468,Veracruz,19.1738,-96.1342,Golfo_Humedo,8.0,11,7.049999,15.365999,0,0,1,0,0,11.212489,11,320,autumn
2025-11-17 06:00:00+00:00,28.991,22.640999,25.884745,0.0,13.202726,16.96,34.03382,26.442488,40319.78,6.474235265994013,17.52576473400599,Veracruz,19.1738,-96.1342,Golfo_Humedo,8.0,11,6.3500004,15.815998,0,0,1,0,0,11.199939,11,321,autumn
2025-11-18 06:00:00+00:00,29.991,23.941,26.593086,0.5,14.096425,17.12,35.650837,28.985168,40275.7,6.4799991754734725,17.520000824526527,Veracruz,19.1738,-96.1342,Golfo_Humedo,8.0,11,6.049999,16.966,0,1,1,0,0,11.187695,11,322,autumn
2025-11-19 06:00:00+00:00,28.941,23.591,26.17642,1.0,12.791403,17.26,33.79119,28.726921,40232.78,6.485624545814831,17.51437545418517,Veracruz,19.1738,-96.1342,Golfo_Humedo,8.0,11,5.3500004,16.265999,0,0,0,0,0,11.175773,11,323,autumn
2025-10-20 06:00:00+00:00,27.168001,13.868,19.538834,0.0,16.895088,21.81,26.46484,13.290829,41701.324,6.289681983430777,17.710318016569225,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,13.300001,10.518002,0,0,1,0,1,11.583701,10,293,autumn
2025-10-21 06:00:00+00:00,28.018,11.368,18.772167,0.0,20.688257,23.62,25.142162,10.411965,41634.914,6.298869180910635,17.701130819089364,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,16.65,9.693001,0,0,1,0,1,11.565254,10,294,autumn
2025-10-22 06:00:00+00:00,24.968,13.118,18.617998,0.0,18.888851,15.22,22.876564,12.548285,41568.773,6.3079900363694525,17.692009963630547,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,11.85,9.042999,0,0,1,0,0,11.546882,10,295,autumn
2025-10-23 06:00:00+00:00,27.968,13.668,19.386747,0.0,15.978486,21.51,27.21083,13.256403,41502.96,6.317041908298555,17.682958091701444,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,14.3,10.818001,0,0,1,0,1,11.528601,10,296,autumn
2025-10-24 06:00:00+00:00,28.518,13.018001,19.843002,0.0,13.6063795,22.67,26.992796,12.305073,41437.527,6.326022119216251,17.67397788078375,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,15.499999,10.768,0,0,1,0,1,11.510425,10,297,autumn
2025-10-25 06:00:00+00:00,28.668001,11.718,20.409666,0.0,13.672893,22.46,28.876701,10.989081,41372.543,6.33492795600438,17.66507204399562,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,16.95,10.193001,0,0,1,0,1,11.492373,10,298,autumn
2025-10-26 06:00:00+00:00,29.618,12.218,20.668001,0.0,16.848038,21.96,29.234669,11.573843,41308.06,6.343756670385627,17.656243329614373,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,17.4,10.917999,0,0,1,0,1,11.474461,10,299,autumn
2025-10-27 06:00:00+00:00,28.668001,12.868,20.353416,0.0,16.546297,22.06,27.864052,12.273012,41244.145,6.352505479545352,17.64749452045465,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,15.800001,10.768002,0,0,1,0,1,11.456707,10,300,autumn
2025-10-28 06:00:00+00:00,29.768,11.468,20.290915,0.0,16.63126,22.39,28.552917,11.163992,41180.855,6.361171566901473,17.638828433098528,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,18.3,10.618,0,0,1,0,1,11.439127,10,301,autumn
2025-10-29 06:00:00+00:00,21.368,10.718,16.190918,0.0,24.407097,15.94,18.46602,8.096677,41118.266,6.369752083025736,17.630247916974263,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,10.65,6.0429993,0,0,1,0,0,11.421741,10,302,autumn
2025-10-30 06:00:00+00:00,25.518,8.518001,16.24925,0.0,13.719023,21.65,24.30553,6.5225525,41056.42,6.378244146719325,17.621755853280675,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,17.0,7.0179996,0,0,1,0,1,11.404562,10,303,autumn
2025-10-31 06:00:00+00:00,26.968,8.968,18.130499,0.0,15.8502245,18.43,26.483429,7.47274,40995.406,6.386644846245539,17.613355153754462,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,18.0,7.9680004,0,0,1,0,0,11.387613,10,304,autumn
2025-11-01 06:00:00+00:00,26.518,10.768001,18.618002,0.0,10.934166,19.44,25.277212,9.890076,40935.27,6.394951240721867,17.605048759278134,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,15.749999,8.643,0,0,1,0,0,11.370908,11,305,autumn
2025-11-02 06:00:00+00:00,21.918001,12.068001,16.195082,0.0,22.277134,16.79,20.414877,9.410197,40876.094,6.403160361673399,17.5968396383266,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,9.85,6.993,0,0,1,0,0,11.35447,11,306,autumn
2025-11-03 06:00:00+00:00,22.868,9.718,15.034664,0.0,17.71423,21.52,21.039236,7.4550104,40817.707,6.411269214749155,17.588730785250846,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,13.15,6.2929993,0,0,1,0,1,11.338252,11,307,autumn
2025-11-04 06:00:00+00:00,24.218,8.818001,15.534668,0.0,15.99571,21.96,21.859291,6.690151,40759.6,6.419274781602382,17.580725218397617,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,15.4,6.5180016,0,0,1,0,1,11.322111,11,308,autumn
2025-11-05 06:00:00+00:00,26.118,9.468,16.759668,0.0,15.379206,21.6,24.262772,8.250812,40701.83,6.427174021935491,17.572825978064508,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,16.65,7.7929993,0,0,1,0,1,11.306064,11,309,autumn
2025-11-06 06:00:00+00:00,26.318,7.218,16.822165,0.0,12.966248,22.26,23.765457,5.3461084,40644.438,6.434963875709696,17.565036124290305,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,19.1,6.7679996,0,0,1,0,1,11.290121,11,310,autumn
2025-11-07 06:00:00+00:00,27.118,7.4179997,17.403418,0.0,7.973005,22.21,25.038347,5.529208,40587.484,6.442641265518955,17.557358734481046,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,19.7,7.2679996,0,0,1,0,1,11.274302,11,311,autumn
2025-11-08 06:00:00+00:00,27.468,8.418,18.043001,0.0,10.105681,21.72,25.973997,7.1729393,40531.05,6.45020309912718,17.54979690087282,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,19.05,7.943001,0,0,1,0,1,11.258625,11,312,autumn
2025-11-09 06:00:00+00:00,26.368,8.018001,17.015917,0.0,24.670507,21.79,22.381529,5.104272,40475.184,6.457646272167139,17.54235372783286,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,18.349998,7.193001,0,0,1,0,1,11.243107,11,313,autumn
2025-11-10 06:00:00+00:00,17.618,9.268001,13.132585,0.0,28.962107,18.0,13.757931,4.6327763,40419.953,6.464967670998784,17.535032329001215,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,8.349999,3.4430008,0,0,1,0,0,11.227765,11,314,autumn
2025-11-11 06:00:00+00:00,21.668001,6.618,13.26175,0.0,19.300331,19.21,19.105618,3.6187692,40365.43,6.47216417572416,17.52783582427584,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,15.050001,4.1430006,0,0,1,0,0,11.21262,11,315,autumn
2025-11-12 06:00:00+00:00,25.518,5.768,15.520084,0.0,18.360882,20.79,23.908012,4.000803,40311.67,6.479232663355282,17.520767336644717,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,19.75,5.6429996,0,0,1,0,1,11.197686,11,316,autumn
2025-11-13 06:00:00+00:00,25.918001,8.068,16.811752,0.0,16.90563,20.81,22.81363,5.3875895,40258.75,6.486170011130779,17.51382998886922,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,17.850002,6.993,0,0,1,0,1,11.182986,11,317,autumn
2025-11-14 06:00:00+00:00,26.668001,8.018001,17.301334,0.0,15.891054,20.26,24.350727,6.2638674,40206.734,6.4929730999763,17.5070269000237,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,18.650002,7.3430004,0,0,1,0,1,11.168537,11,318,autumn
2025-11-15 06:00:00+00:00,28.518,7.4179997,18.095085,0.0,11.307095,20.92,26.451551,5.754343,40155.684,6.499638818102992,17.50036118189701,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,21.1,7.9680004,0,0,1,0,1,11.154357,11,319,autumn
2025-11-16 06:00:00+00:00,28.868,9.918,19.447168,0.0,12.886039,20.37,27.568943,8.23395,40105.688,6.506164064737652,17.493835935262346,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,18.95,9.393,0,0,1,0,1,11.140469,11,320,autumn
2025-11-17 06:00:00+00:00,27.868,10.718,19.530499,0.0,9.109138,19.99,26.309238,8.761994,40056.797,6.512545753977359,17.48745424602264,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,17.15,9.292999,0,0,1,0,0,11.126888,11,321,autumn
2025-11-18 06:00:00+00:00,28.618,11.218,20.115915,0.1,11.431063,19.58,28.080273,10.985471,40009.1,6.5187808187606855,17.481219181239315,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,17.4,9.917999,0,0,1,0,0,11.113639,11,322,autumn
2025-11-19 06:00:00+00:00,28.518,11.218,19.776335,0.0,17.782686,20.12,25.58274,10.131414,39962.656,6.524866214946854,17.475133785053146,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,11,17.3,9.868,0,0,1,0,1,11.100738,11,323,autumn
