datetime,temperature_2m,relative_humidity_2m,dewpoint_2m,precipitation,wind_speed_10m,apparent_temperature,pressure_msl,cloud_cover,soil_temperature_0cm,evapotranspiration,visibility,is_day,state,latitude,longitude,region,data_type
2025-11-17 19:00:00+00:00,33.701,21.938927,9.000999,0.0,8.431228,33.314293,1012.3,0.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-17 20:00:00+00:00,34.751003,19.272055,7.9509997,0.0,9.867218,33.812702,1011.1,26.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-17 21:00:00+00:00,35.151,18.21814,7.4509997,0.0,11.402683,33.407475,1010.2,66.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-17 22:00:00+00:00,34.901,18.472218,7.4509997,0.0,13.31635,32.29033,1009.7,93.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-17 23:00:00+00:00,33.901,20.622019,8.251,0.0,15.281989,31.204823,1009.9,77.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 00:00:00+00:00,31.951,27.129793,10.701,0.0,15.182015,29.947826,1010.2,85.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 01:00:00+00:00,29.351,36.87363,13.101,0.0,12.585848,28.493362,1010.9,98.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 02:00:00+00:00,27.651,45.739445,14.901,0.0,11.364259,27.620281,1011.4,11.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 03:00:00+00:00,26.301,55.202637,16.601,0.0,11.545284,26.920248,1012.2,38.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 04:00:00+00:00,25.351,61.435143,17.401,0.0,11.196232,26.362745,1012.6,1.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 05:00:00+00:00,24.851,61.127605,16.851,0.0,9.504272,25.8741,1013.0,0.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 06:00:00+00:00,24.501,58.569675,15.851,0.0,7.5363917,25.400639,1013.1,3.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 07:00:00+00:00,23.751,61.070595,15.801,0.0,6.7757506,24.742237,1012.9,0.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 08:00:00+00:00,22.801,64.88418,15.851,0.0,6.3231,23.878927,1013.1,6.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 09:00:00+00:00,21.751,68.50503,15.701,0.0,6.989936,22.672766,1013.1,0.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 10:00:00+00:00,21.151,67.72931,14.951,0.0,7.7420926,21.67255,1013.2,0.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 11:00:00+00:00,20.651,66.54342,14.201,0.0,7.388775,20.945528,1013.2,0.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 12:00:00+00:00,20.751,65.0722,13.951,0.0,3.964089,21.454567,1013.6,0.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 13:00:00+00:00,20.101,65.56988,13.451,0.0,7.968939,20.044025,1013.9,0.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 14:00:00+00:00,20.551,59.541687,12.401,0.0,9.028754,19.983955,1014.3,0.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 15:00:00+00:00,23.351,46.066513,11.101,0.0,6.2405767,22.778126,1014.9,3.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 16:00:00+00:00,27.601,31.30813,9.101,0.0,3.8183763,26.804886,1015.4,5.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 17:00:00+00:00,30.701,23.16135,7.3009996,0.0,3.0811036,29.549358,1015.1,72.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 18:00:00+00:00,32.451,21.994545,8.001,0.0,5.6521144,31.816772,1014.7,92.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 19:00:00+00:00,34.101,19.778917,7.8009996,0.0,6.297428,33.677746,1013.6,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 20:00:00+00:00,34.751003,18.754126,7.5509996,0.0,8.338489,33.86303,1012.4,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 21:00:00+00:00,34.901,18.66224,7.601,0.0,10.004178,33.2794,1011.4,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 22:00:00+00:00,34.751003,19.46951,8.101,0.0,11.481968,32.57003,1010.9,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-18 23:00:00+00:00,33.251003,23.347248,9.551,0.0,16.635155,30.704857,1010.8,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 00:00:00+00:00,29.951,35.971294,13.250999,0.0,17.020235,28.497555,1011.8,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 01:00:00+00:00,27.901,47.299816,15.651,0.0,13.672893,27.82322,1012.5,100.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 02:00:00+00:00,26.651,55.289375,16.951,0.0,12.140329,27.330286,1013.2,98.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 03:00:00+00:00,25.701,61.127922,17.651,0.0,11.503113,26.77725,1014.0,100.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 04:00:00+00:00,24.951,66.79182,18.351,0.0,11.923557,26.281782,1014.6,100.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 05:00:00+00:00,24.651,66.73063,18.051,0.0,11.48761,25.909113,1014.9,98.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 06:00:00+00:00,24.151,68.75909,18.051,0.0,10.685391,25.52658,1014.9,23.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 07:00:00+00:00,23.601,68.86847,17.551,0.0,8.528657,25.068977,1014.7,100.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 08:00:00+00:00,23.251,69.018036,17.251,0.0,6.452441,24.891405,1014.7,100.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 09:00:00+00:00,22.551,71.779785,17.201,0.0,3.7842832,24.55952,1014.3,100.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 10:00:00+00:00,21.601,76.05832,17.201,0.0,3.219938,23.692558,1014.2,100.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 11:00:00+00:00,20.951,79.401436,17.251,0.0,2.7416782,23.134348,1014.2,98.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 12:00:00+00:00,21.151,76.95673,16.951,0.0,1.3708391,23.405586,1014.3,98.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 13:00:00+00:00,20.401,80.84805,17.001,0.0,4.1556225,22.271263,1014.6,100.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 14:00:00+00:00,20.301,78.80778,16.501,0.0,7.8149853,21.427568,1014.8,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 15:00:00+00:00,22.851,61.453857,15.051,0.0,4.896529,23.824467,1015.2,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 16:00:00+00:00,26.151,43.73282,12.851,0.0,1.0948973,26.887028,1015.7,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 17:00:00+00:00,28.151,35.118507,11.301,0.0,2.8116899,28.13617,1015.8,98.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 18:00:00+00:00,29.901,29.497265,10.201,0.0,2.1068459,29.659992,1015.2,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 19:00:00+00:00,31.101,26.365896,9.551,0.0,1.2727921,30.79689,1014.4,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 20:00:00+00:00,30.851,27.015173,9.701,0.0,4.293669,30.14833,1013.9,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 21:00:00+00:00,31.051,27.80252,10.301,0.0,4.0249224,30.558296,1013.4,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 22:00:00+00:00,30.851,28.49921,10.500999,0.0,2.4216523,30.650597,1013.2,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-19 23:00:00+00:00,30.251,30.390985,10.951,0.0,1.2979984,30.348728,1013.1,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-20 00:00:00+00:00,29.201,33.59393,11.551,0.0,2.4482646,29.315807,1013.3,100.0,,,,1.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-20 01:00:00+00:00,27.951,41.588463,13.701,0.0,6.4624763,28.19598,1013.6,100.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-20 02:00:00+00:00,26.701,56.36152,17.301,0.0,8.217153,28.10242,1014.4,100.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-20 03:00:00+00:00,26.051,59.12305,17.451,0.0,8.707238,27.446827,1014.8,100.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-20 04:00:00+00:00,25.151,67.67386,18.751,0.0,8.641874,27.14574,1015.2,97.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-20 05:00:00+00:00,24.601,70.81093,18.951,0.0,8.557102,26.703009,1015.5,98.0,,,,0.0,Sinaloa,24.8069,-107.394,Pacifico_Intensivo,hourly
2025-11-12 06:00:00+00:00,17.8105,81.28718,14.560499,0.0,7.120815,18.277733,1021.8,52.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 07:00:00+00:00,17.8605,79.47581,14.2605,0.0,5.637765,18.433472,1021.0,59.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 08:00:00+00:00,17.7605,79.20482,14.1105,0.0,3.536439,18.585403,1020.7,97.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 09:00:00+00:00,17.6605,79.7054,14.1105,0.0,3.9312592,18.427864,1020.4,87.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 10:00:00+00:00,17.5605,81.517815,14.3605,0.0,5.318383,18.216808,1020.0,70.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 11:00:00+00:00,17.2105,85.79579,14.810499,0.0,6.279395,17.894243,1020.1,59.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 12:00:00+00:00,16.8605,92.04853,15.560499,0.0,7.1684303,17.703466,1020.3,95.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 13:00:00+00:00,17.1605,91.18735,15.710501,0.0,7.1684303,18.06257,1021.0,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 14:00:00+00:00,18.3605,82.6751,15.3605,0.0,7.989242,19.004904,1021.3,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 15:00:00+00:00,20.1105,72.25781,14.960501,0.0,6.6087217,20.801563,1021.1,99.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 16:00:00+00:00,22.5605,61.18988,14.710501,0.0,6.8919086,23.114408,1020.5,96.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 17:00:00+00:00,24.8605,53.277767,14.710501,0.0,9.144637,26.007315,1019.0,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 18:00:00+00:00,26.210499,49.65084,14.8605,0.0,14.926983,27.029137,1017.6,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 19:00:00+00:00,27.2605,46.67529,14.8605,0.0,15.9134655,27.986603,1016.3,98.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 20:00:00+00:00,27.2605,45.929092,14.6105,0.0,17.035456,27.41002,1015.2,50.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 21:00:00+00:00,27.6605,42.74041,13.8605,0.0,17.581125,26.689276,1014.6,66.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 22:00:00+00:00,26.0105,46.791214,13.7605,0.0,18.745079,24.48695,1014.4,61.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-12 23:00:00+00:00,24.1105,53.258144,14.0105,0.0,16.423458,23.016283,1014.9,71.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 00:00:00+00:00,21.960499,62.854362,14.560499,0.0,11.480557,21.789682,1016.5,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 01:00:00+00:00,20.960499,67.47293,14.710501,0.0,9.835975,21.086098,1017.4,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 02:00:00+00:00,20.0105,72.007484,14.810499,0.0,9.741642,20.187975,1018.5,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 03:00:00+00:00,19.1105,76.393456,14.8605,0.0,8.854829,19.436655,1019.1,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 04:00:00+00:00,18.3105,80.83035,14.960501,0.0,8.0599,18.79087,1019.5,5.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 05:00:00+00:00,17.5105,84.72908,14.9105,0.0,8.37532,17.926256,1019.7,56.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 06:00:00+00:00,16.7105,89.129776,14.9105,0.0,8.225035,17.148497,1019.8,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 07:00:00+00:00,16.4605,89.975784,14.810499,0.0,8.29173,16.851065,1019.4,99.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 08:00:00+00:00,16.0605,92.001274,14.7605,0.0,8.0599,16.466198,1018.8,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 09:00:00+00:00,15.8605,93.786064,14.8605,0.0,7.353611,16.406956,1018.5,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 10:00:00+00:00,15.6105,95.91344,14.960501,0.0,6.5520988,16.311827,1018.5,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 11:00:00+00:00,15.5105,95.60192,14.810499,0.0,5.8631387,16.255554,1018.5,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 12:00:00+00:00,15.710501,94.08184,14.7605,0.0,6.854195,16.292145,1019.4,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 13:00:00+00:00,16.3605,91.723595,15.0105,0.0,6.698806,17.059208,1020.0,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 14:00:00+00:00,18.2605,82.13378,15.1605,0.0,4.952453,19.270508,1020.3,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 15:00:00+00:00,21.0605,69.4752,15.2605,0.0,2.1674871,22.513636,1020.5,99.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 16:00:00+00:00,24.0605,57.165237,15.060499,0.0,3.096837,25.766027,1019.8,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 17:00:00+00:00,26.5105,48.77945,14.8605,0.0,9.080639,27.958157,1018.1,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 18:00:00+00:00,26.710499,50.42495,15.560499,0.0,16.904673,27.4056,1017.2,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 19:00:00+00:00,27.6105,46.023808,14.960501,0.0,18.396141,27.047516,1015.7,98.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 20:00:00+00:00,28.3105,44.0406,14.9105,0.0,18.59845,27.227762,1014.3,99.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 21:00:00+00:00,28.4105,44.0679,15.0105,0.0,18.917133,27.31915,1013.7,99.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 22:00:00+00:00,26.7605,49.160686,15.210501,0.0,19.121557,25.717466,1014.0,20.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-13 23:00:00+00:00,24.9105,55.209335,15.310499,0.0,17.447933,24.151766,1014.7,58.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 00:00:00+00:00,22.9105,64.28849,15.810499,0.0,15.2947035,22.663824,1016.0,95.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 01:00:00+00:00,22.1605,67.71595,15.9105,0.0,12.303366,22.390581,1017.1,72.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 02:00:00+00:00,21.3105,72.012146,16.0605,0.0,9.927779,21.947992,1017.8,77.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 03:00:00+00:00,20.5605,75.89246,16.1605,0.0,8.225035,21.487345,1018.6,84.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 04:00:00+00:00,19.8105,79.494255,16.1605,0.0,7.4932766,20.844524,1018.9,55.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 05:00:00+00:00,19.0605,82.759544,16.0605,0.0,6.76618,20.160446,1018.8,45.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 06:00:00+00:00,18.210499,85.07651,15.6605,0.0,8.0899935,18.957895,1019.1,25.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 07:00:00+00:00,17.960499,86.14705,15.6105,0.0,8.863972,18.575405,1018.4,76.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 08:00:00+00:00,17.5605,89.48249,15.810499,0.0,8.723967,18.275309,1017.6,95.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 09:00:00+00:00,17.4105,90.33361,15.810499,0.0,7.8954163,18.246204,1017.2,98.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 10:00:00+00:00,17.3605,91.49201,15.960501,0.0,6.763786,18.421322,1017.2,98.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 11:00:00+00:00,17.2605,92.957695,16.1105,0.0,6.5248446,18.416786,1017.2,99.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 12:00:00+00:00,17.1105,93.8439,16.1105,0.0,6.76618,18.231657,1018.2,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 13:00:00+00:00,18.1105,89.23989,16.3105,0.0,5.5567255,19.48912,1018.8,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 14:00:00+00:00,20.1105,80.29822,16.6105,0.0,5.4833565,21.622732,1019.0,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 15:00:00+00:00,23.0105,68.10232,16.8105,0.0,5.509882,24.60061,1018.9,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 16:00:00+00:00,25.210499,60.057755,16.9105,0.0,6.489992,26.698017,1018.5,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 17:00:00+00:00,26.460499,56.481297,17.1105,0.0,10.075177,27.746378,1017.3,99.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 18:00:00+00:00,26.710499,57.260525,17.5605,0.0,14.512064,28.253048,1016.6,98.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 19:00:00+00:00,27.3105,56.509884,17.9105,0.0,15.03835,27.984863,1015.1,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 20:00:00+00:00,28.0105,52.727642,17.460499,0.0,15.281989,28.449574,1013.7,99.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 21:00:00+00:00,28.4105,48.65936,16.5605,0.0,15.7908325,28.39161,1012.6,97.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 22:00:00+00:00,27.8605,48.98031,16.1605,0.0,15.561413,27.711351,1012.6,97.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-14 23:00:00+00:00,25.960499,57.807667,17.0105,0.0,15.580141,26.16414,1012.9,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 00:00:00+00:00,23.4105,74.92599,18.710499,0.0,12.097553,24.884035,1014.4,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 01:00:00+00:00,23.0105,76.280464,18.6105,0.0,11.19189,24.569792,1015.3,98.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 02:00:00+00:00,22.6105,78.39716,18.6605,0.0,9.904906,24.381145,1016.4,97.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 03:00:00+00:00,21.8105,85.184746,19.210499,0.0,8.155807,24.097647,1017.0,99.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 04:00:00+00:00,21.460499,87.29887,19.2605,0.0,6.1226463,24.068542,1017.3,95.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 05:00:00+00:00,20.960499,90.018005,19.2605,0.0,6.12,23.569338,1017.1,95.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 06:00:00+00:00,20.6605,93.13213,19.5105,0.0,7.0911775,23.24943,1016.9,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 07:00:00+00:00,20.5105,93.7055,19.460499,0.0,6.830519,23.113132,1016.3,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 08:00:00+00:00,20.460499,93.41222,19.3605,0.0,7.172949,22.964573,1015.5,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 09:00:00+00:00,20.210499,94.27693,19.2605,0.0,5.5450516,22.90377,1015.2,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 10:00:00+00:00,19.960499,95.152016,19.1605,0.0,4.353619,22.779575,1015.0,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 11:00:00+00:00,19.9105,94.55876,19.0105,0.0,3.9966488,22.709965,1015.1,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 12:00:00+00:00,19.8105,96.04055,19.1605,0.0,4.278551,22.640635,1015.9,100.0,,,,0.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 13:00:00+00:00,20.1105,94.2727,19.1605,0.0,4.5891175,22.895123,1016.3,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 14:00:00+00:00,21.6105,85.696686,19.1105,0.0,4.3498964,24.404856,1016.8,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 15:00:00+00:00,23.9105,72.02447,18.5605,0.0,2.907989,26.653774,1016.9,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 16:00:00+00:00,26.2605,58.985992,17.6105,0.0,2.7475805,28.59517,1016.2,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 17:00:00+00:00,28.0605,51.261345,17.0605,0.0,6.424764,29.7481,1015.0,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 18:00:00+00:00,28.4105,53.666042,18.1105,0.0,10.387107,30.789959,1013.9,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 19:00:00+00:00,28.7605,55.80773,19.0605,0.0,12.241323,31.281654,1012.6,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 20:00:00+00:00,27.1605,60.88568,18.960499,0.0,14.174356,28.445015,1012.2,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 21:00:00+00:00,27.210499,60.5182,18.9105,0.0,12.221457,28.75607,1011.5,97.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 22:00:00+00:00,26.1105,65.58292,19.1605,0.0,11.919479,27.820465,1011.5,100.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
2025-11-15 23:00:00+00:00,24.460499,73.48238,19.4105,0.0,10.717182,26.468344,1012.2,98.0,,,,1.0,Chiapas,16.7569,-93.1292,Sur_Tropical,hourly
