date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,apparent_temperature_max,apparent_temperature_min,sunrise,sunset,daylight_duration,uv_index_max,et0_fao_evapotranspiration,state,latitude,longitude,region,elevation,thermal_range,growing_degree_days,heat_stress_index,drought_days,drought_streak,useful_light_hours,solar_efficiency,month,agricultural_season
2025-10-26 06:00:00+00:00,29.618,12.218,20.668001,0.0,16.848038,21.96,29.234669,11.573843,0,0,41308.06,,4.984487,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,17.4,10.917999,0.0,1,7,11.474461,1.8972805,10,cosecha
2025-10-27 06:00:00+00:00,28.668001,12.868,20.353416,0.0,16.546297,22.06,27.864052,12.273012,0,0,41244.145,,5.136929,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,15.800001,10.768002,0.0,1,8,11.456707,1.9088482,10,cosecha
2025-10-28 06:00:00+00:00,29.768,11.468,20.290915,0.0,16.63126,22.39,28.552917,11.163992,0,0,41180.855,,5.43774,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,18.3,10.618,0.0,1,9,11.439127,1.9403547,10,cosecha
2025-10-29 06:00:00+00:00,21.368,10.718,16.190918,0.0,24.407097,15.94,18.46602,8.096677,0,0,41118.266,,3.487673,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,10.65,6.0429993,0.0,1,10,11.421741,1.3834715,10,cosecha
2025-10-30 06:00:00+00:00,25.518,8.518001,16.24925,0.0,13.719023,21.65,24.30553,6.5225525,0,0,41056.42,,4.4009576,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,17.0,7.0179996,0.0,1,11,11.404562,1.881862,10,cosecha
2025-10-31 06:00:00+00:00,26.968,8.968,18.130499,0.0,15.8502245,18.43,26.483429,7.47274,0,0,40995.406,,4.208157,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,18.0,7.9680004,0.0,1,12,11.387613,1.6043367,10,cosecha
2025-11-01 06:00:00+00:00,26.518,10.768001,18.618002,0.0,10.934166,19.44,25.277212,9.890076,0,0,40935.27,,4.1977115,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,15.749999,8.643,0.0,1,13,11.370908,1.694722,11,cosecha
2025-11-02 06:00:00+00:00,21.918001,12.068001,16.195082,0.0,22.277134,16.79,20.414877,9.410197,0,0,40876.094,,3.529236,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,9.85,6.993,0.0,1,14,11.35447,1.4658033,11,cosecha
2025-11-03 06:00:00+00:00,22.868,9.718,15.034664,0.0,17.71423,21.52,21.039236,7.4550104,0,0,40817.707,,4.404623,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,13.15,6.2929993,0.0,1,15,11.338252,1.8814063,11,cosecha
2025-11-04 06:00:00+00:00,24.218,8.818001,15.534668,0.0,15.99571,21.96,21.859291,6.690151,0,0,40759.6,,4.4944806,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,15.4,6.5180016,0.0,1,16,11.322111,1.9225867,11,cosecha
2025-11-05 06:00:00+00:00,26.118,9.468,16.759668,0.0,15.379206,21.6,24.262772,8.250812,0,0,40701.83,,4.716269,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,16.65,7.7929993,0.0,1,17,11.306064,1.8937296,11,cosecha
2025-11-06 06:00:00+00:00,26.318,7.218,16.822165,0.0,12.966248,22.26,23.765457,5.3461084,0,0,40644.438,,4.787006,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,19.1,6.7679996,0.0,1,18,11.290121,1.9543251,11,cosecha
2025-11-07 06:00:00+00:00,27.118,7.4179997,17.403418,0.0,7.973005,22.21,25.038347,5.529208,0,0,40587.484,,4.5148687,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,19.7,7.2679996,0.0,1,19,11.274302,1.9526472,11,cosecha
2025-11-08 06:00:00+00:00,27.468,8.418,18.043001,0.0,10.105681,21.72,25.973997,7.1729393,0,0,40531.05,,4.4854565,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,19.05,7.943001,0.0,1,20,11.258625,1.9122032,11,cosecha
2025-11-09 06:00:00+00:00,26.368,8.018001,17.015917,0.0,24.670507,21.79,22.381529,5.104272,0,0,40475.184,,5.457333,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,18.349998,7.193001,0.0,1,21,11.243107,1.9209905,11,cosecha
2025-11-10 06:00:00+00:00,17.618,9.268001,13.132585,0.0,28.962107,18.0,13.757931,4.6327763,0,0,40419.953,,3.606737,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,8.349999,3.4430008,0.0,1,22,11.227765,1.589016,11,cosecha
2025-11-11 06:00:00+00:00,21.668001,6.618,13.26175,0.0,19.300331,19.21,19.105618,3.6187692,0,0,40365.43,,3.8717003,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,15.050001,4.1430006,0.0,1,23,11.21262,1.6981034,11,cosecha
2025-11-12 06:00:00+00:00,25.518,5.768,15.520084,0.0,18.360882,20.79,23.908012,4.000803,0,0,40311.67,,4.539999,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,19.75,5.6429996,0.0,1,24,11.197686,1.8401998,11,cosecha
2025-11-13 06:00:00+00:00,25.918001,8.068,16.811752,0.0,16.90563,20.81,22.81363,5.3875895,0,0,40258.75,,5.025498,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,17.850002,6.993,0.0,1,25,11.182986,1.8443698,11,cosecha
2025-11-14 06:00:00+00:00,26.668001,8.018001,17.301334,0.0,15.891054,20.26,24.350727,6.2638674,0,0,40206.734,,4.752404,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,18.650002,7.3430004,0.0,1,26,11.168537,1.7979263,11,cosecha
2025-11-15 06:00:00+00:00,28.518,7.4179997,18.095085,0.0,11.307095,20.92,26.451551,5.754343,0,0,40155.684,,4.363258,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,21.1,7.9680004,0.0,1,27,11.154357,1.8588356,11,cosecha
2025-11-16 06:00:00+00:00,28.868,9.918,19.447168,0.0,12.886039,20.37,27.568943,8.23395,0,0,40105.688,,4.488176,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,18.95,9.393,0.0,1,28,11.140469,1.8122021,11,cosecha
2025-11-17 06:00:00+00:00,27.868,10.718,19.530499,0.0,9.109138,19.99,26.309238,8.761994,0,0,40056.797,,4.2109056,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,17.15,9.292999,0.0,1,29,11.126888,1.7805467,11,cosecha
2025-11-18 06:00:00+00:00,28.618,11.218,20.115915,0.1,11.431063,19.58,28.080273,10.985471,0,0,40009.1,,4.051431,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,17.4,9.917999,0.0,1,30,11.113639,1.7460879,11,cosecha
2025-11-19 06:00:00+00:00,28.518,11.218,19.776335,0.0,17.782686,20.12,25.58274,10.131414,0,0,39962.656,,4.87958,Queretaro,20.5888,-100.3899,Bajio_Templado,1821.0,17.3,9.868,0.0,1,31,11.100738,1.7963103,11,cosecha
